location,Y,date
new orleans,191574.7837,21/06/21
new orleans,196245.6935,22/06/21
new orleans,153905.5631,23/06/21
new orleans,147646.5134,24/06/21
new orleans,113520.0061,25/06/21
new orleans,108516.0092,26/06/21
new orleans,132342.8064,27/06/21
new orleans,85029.82528,28/06/21
new orleans,62868.73243,29/06/21
new orleans,40979.01948,30/06/21
new orleans,64885.86494,01/07/21
new orleans,84539.45909,02/07/21
new orleans,92540.48378,03/07/21
new orleans,136473.1953,04/07/21
new orleans,112136.0621,05/07/21
new orleans,135407.031,06/07/21
new orleans,171221.1763,07/07/21
new orleans,179890.3051,08/07/21
new orleans,166354.9349,09/07/21
new orleans,194565.2054,10/07/21
new orleans,235664.8845,11/07/21
new orleans,183190.0641,12/07/21
new orleans,211205.9678,13/07/21
new orleans,216458.0714,14/07/21
new orleans,239324.9664,15/07/21
new orleans,186492.4063,16/07/21
new orleans,199143.001,17/07/21
new orleans,232363.3121,18/07/21
new orleans,198156.4358,19/07/21
new orleans,188822.5561,20/07/21
new orleans,174551.582,21/07/21
new orleans,157605.8834,22/07/21
new orleans,131942.4469,23/07/21
new orleans,127242.4078,24/07/21
new orleans,150946.6807,25/07/21
new orleans,113725.5185,26/07/21
new orleans,102500.7577,27/07/21
new orleans,89436.88842,28/07/21
new orleans,67127.28501,29/07/21
new orleans,28510.88381,30/07/21
new orleans,15362.17636,31/07/21
new orleans,76802.4566,01/08/21
new orleans,80921.82204,02/08/21
new orleans,107966.8761,03/08/21
new orleans,118815.7622,04/08/21
new orleans,125661.4184,05/08/21
new orleans,130068.9813,06/08/21
new orleans,159975.4318,07/08/21
new orleans,202099.8805,08/08/21
new orleans,194844.2308,09/08/21
new orleans,194498.0331,10/08/21
new orleans,219961.1949,11/08/21
new orleans,205389.9677,12/08/21
new orleans,195459.979,13/08/21
new orleans,194253.925,14/08/21
new orleans,259322.1737,15/08/21
new orleans,225490.9887,16/08/21
new orleans,209861.9425,17/08/21
new orleans,217059.5164,18/08/21
new orleans,203739.9012,19/08/21
new orleans,155160.832,20/08/21
new orleans,167110.6088,21/08/21
new orleans,221115.3194,22/08/21
new orleans,161277.5722,23/08/21
new orleans,148466.6718,24/08/21
new orleans,132239.2614,25/08/21
new orleans,132315.7403,26/08/21
new orleans,97609.92346,27/08/21
new orleans,81558.94956,28/08/21
new orleans,75487.59064,29/08/21
new orleans,40022.79214,30/08/21
new orleans,17183.46066,31/08/21
new orleans,63714.82794,01/09/21
new orleans,83309.29516,02/09/21
new orleans,93441.34147,03/09/21
new orleans,111363.8526,04/09/21
new orleans,148995.0789,05/09/21
new orleans,158559.0834,06/09/21
new orleans,171753.8176,07/09/21
new orleans,144769.9243,08/09/21
new orleans,185512.634,09/09/21
new orleans,171365.5357,10/09/21
new orleans,198062.1743,11/09/21
new orleans,209842.4296,12/09/21
new orleans,263319.1654,13/09/21
new orleans,197926.0039,14/09/21
new orleans,211770.5241,15/09/21
new york,77390.08391,03/06/21
new york,69636.4416,04/06/21
new york,84409.42653,05/06/21
new york,99387.10418,06/06/21
new york,138851.718,07/06/21
new york,126482.6859,08/06/21
new york,149697.7017,09/06/21
new york,126850.4908,10/06/21
new york,130855.3023,11/06/21
new york,132183.7358,12/06/21
new york,129846.9638,13/06/21
new york,159314.7064,14/06/21
new york,178451.925,15/06/21
new york,160052.2581,16/06/21
new york,165649.0741,17/06/21
new york,139948.8082,18/06/21
new york,100302.1744,19/06/21
new york,150814.7307,20/06/21
new york,155077.8558,21/06/21
new york,148959.7004,22/06/21
new york,95571.86936,23/06/21
new york,115185.6832,24/06/21
new york,93595.99098,25/06/21
new york,75528.93303,26/06/21
new york,71780.18116,27/06/21
new york,63894.40836,28/06/21
new york,50205.50273,29/06/21
new york,32016.5228,30/06/21
new york,48700.38099,01/07/21
new york,65570.2081,02/07/21
new york,62060.34763,03/07/21
new york,81163.37753,04/07/21
new york,96644.78598,05/07/21
new york,113078.2976,06/07/21
new york,107777.2082,07/07/21
new york,153922.3831,08/07/21
new york,129581.7388,09/07/21
new york,129637.8146,10/07/21
new york,139387.3501,11/07/21
new york,153235.7847,12/07/21
new york,166242.622,13/07/21
new york,181771.1865,14/07/21
new york,180018.5603,15/07/21
new york,139030.3286,16/07/21
new york,150414.1549,17/07/21
new york,133269.4678,18/07/21
new york,164893.0095,19/07/21
new york,155136.3722,20/07/21
new york,135736.8223,21/07/21
new york,127649.4692,22/07/21
new york,109923.8967,23/07/21
new york,94617.26327,24/07/21
new york,82446.36102,25/07/21
new york,83781.41882,26/07/21
new york,82955.72685,27/07/21
new york,62620.71976,28/07/21
new york,52151.17681,29/07/21
new york,25660.55148,30/07/21
new york,10358.22421,31/07/21
new york,43679.55562,01/08/21
new york,69115.02304,02/08/21
new york,88780.24493,03/08/21
new york,102843.9173,04/08/21
new york,98872.35476,05/08/21
new york,111044.3689,06/08/21
new york,106942.4076,07/08/21
new york,115226.8114,08/08/21
new york,160547.6697,09/08/21
new york,167955.7959,10/08/21
new york,175668.8328,11/08/21
new york,170878.2774,12/08/21
new york,155533.8262,13/08/21
new york,138402.5579,14/08/21
new york,144118.4381,15/08/21
new york,204912.5381,16/08/21
new york,160396.8015,17/08/21
new york,168657.2081,18/08/21
new york,166993.8605,19/08/21
new york,130045.1731,20/08/21
new york,126013.0409,21/08/21
new york,129707.3698,22/08/21
new york,142981.1819,23/08/21
new york,127353.8179,24/08/21
new york,121787.7391,25/08/21
new york,99372.52102,26/08/21
new york,81381.62335,27/08/21
new york,58900.94634,28/08/21
new york,46866.86423,29/08/21
new york,33949.53082,30/08/21
new york,15232.26978,31/08/21
new york,54544.35324,01/09/21
new york,66564.80063,02/09/21
new york,70570.20019,03/09/21
new york,75811.37338,04/09/21
new york,87273.55953,05/09/21
new york,126454.9397,06/09/21
new york,144738.372,07/09/21
new york,122782.1851,08/09/21
new york,148097.029,09/09/21
new york,134106.4727,10/09/21
new york,142453.2531,11/09/21
new york,130820.8382,12/09/21
new york,153616.7552,13/09/21
new york,172193.6549,14/09/21
new york,170562.0276,15/09/21
oakland,266010.8248,03/06/21
oakland,300793.7613,04/06/21
oakland,392632.3446,05/06/21
oakland,478587.9554,06/06/21
oakland,450440.0687,07/06/21
oakland,405248.9736,08/06/21
oakland,451139.5832,09/06/21
oakland,423562.9315,10/06/21
oakland,470346.5648,11/06/21
oakland,519207.2231,12/06/21
oakland,507705.1956,13/06/21
oakland,439536.4026,14/06/21
oakland,522388.5047,15/06/21
oakland,480621.5021,16/06/21
oakland,535245.602,17/06/21
oakland,546799.6925,18/06/21
oakland,500337.1233,19/06/21
oakland,563968.7827,20/06/21
oakland,446144.2651,21/06/21
oakland,438895.1788,22/06/21
oakland,383388.1132,23/06/21
oakland,371110.6302,24/06/21
oakland,326988.248,25/06/21
oakland,275535.815,26/06/21
oakland,276009.7127,27/06/21
oakland,202314.2132,28/06/21
oakland,142400.3228,29/06/21
oakland,92659.79242,30/06/21
oakland,163071.6949,01/07/21
oakland,228919.3615,02/07/21
oakland,271852.7636,03/07/21
oakland,326165.5234,04/07/21
oakland,322780.7522,05/07/21
oakland,363255.7542,06/07/21
oakland,447072.448,07/07/21
oakland,517661.8054,08/07/21
oakland,502952.2569,09/07/21
oakland,551855.7012,10/07/21
oakland,553247.9076,11/07/21
oakland,433935.6892,12/07/21
oakland,445589.3664,13/07/21
oakland,518566.448,14/07/21
oakland,596108.1072,15/07/21
oakland,561634.5862,16/07/21
oakland,599399.7717,17/07/21
oakland,447808.9174,18/07/21
oakland,530892.4222,19/07/21
oakland,506542.2462,20/07/21
oakland,466512.0701,21/07/21
oakland,462650.8784,22/07/21
oakland,460937.409,23/07/21
oakland,451256.5759,24/07/21
oakland,382538.8163,25/07/21
oakland,299544.4307,26/07/21
oakland,251243.3345,27/07/21
oakland,219627.7319,28/07/21
oakland,167966.4136,29/07/21
oakland,108063.1297,30/07/21
oakland,44856.0845,31/07/21
oakland,181993.0682,01/08/21
oakland,222308.7662,02/08/21
oakland,276999.9743,03/08/21
oakland,327657.7005,04/08/21
oakland,362320.4162,05/08/21
oakland,481653.2635,06/08/21
oakland,550778.6279,07/08/21
oakland,582713.9053,08/08/21
oakland,560729.443,09/08/21
oakland,530681.574,10/08/21
oakland,503916.3818,11/08/21
oakland,519446.35,12/08/21
oakland,580063.0203,13/08/21
oakland,621570.7015,14/08/21
oakland,615365.0771,15/08/21
oakland,629793.5994,16/08/21
oakland,537250.8977,17/08/21
oakland,570950.8569,18/08/21
oakland,583237.8048,19/08/21
oakland,608085.4985,20/08/21
oakland,617399.5483,21/08/21
oakland,624808.2306,22/08/21
oakland,466743.7023,23/08/21
oakland,441610.5289,24/08/21
oakland,374897.9393,25/08/21
oakland,341832.3293,26/08/21
oakland,310198.6539,27/08/21
oakland,271082.4215,28/08/21
oakland,216756.4156,29/08/21
oakland,110138.5942,30/08/21
oakland,43660.43132,31/08/21
oakland,183706.6066,01/09/21
oakland,250717.1314,02/09/21
oakland,337303.3117,03/09/21
oakland,418926.6239,04/09/21
oakland,481806.0649,05/09/21
oakland,570773.465,06/09/21
oakland,633091.2986,07/09/21
oakland,505669.8575,08/09/21
oakland,617064.6538,09/09/21
oakland,564141.4094,10/09/21
oakland,661555.2972,11/09/21
oakland,710846.9869,12/09/21
oakland,585753.8303,13/09/21
oakland,603413.5847,14/09/21
oakland,590453.5,15/09/21
oklahoma city,168991.8014,03/06/21
oklahoma city,180985.1552,04/06/21
oklahoma city,222303.9948,05/06/21
oklahoma city,247050.2372,06/06/21
oklahoma city,280166.2494,07/06/21
oklahoma city,252616.1864,08/06/21
oklahoma city,270526.9984,09/06/21
oklahoma city,257661.5893,10/06/21
oklahoma city,283619.7111,11/06/21
oklahoma city,290060.2002,12/06/21
oklahoma city,286031.9335,13/06/21
oklahoma city,297983.6979,14/06/21
oklahoma city,341758.4836,15/06/21
oklahoma city,313644.7996,16/06/21
oklahoma city,344096.9665,17/06/21
oklahoma city,340557.1791,18/06/21
oklahoma city,280205.8618,19/06/21
oklahoma city,318034.1077,20/06/21
oklahoma city,289475.6341,21/06/21
oklahoma city,280540.0339,22/06/21
oklahoma city,232747.7694,23/06/21
oklahoma city,224534.2541,24/06/21
oklahoma city,205826.7961,25/06/21
oklahoma city,155282.6739,26/06/21
oklahoma city,160120.3362,27/06/21
oklahoma city,119110.4591,28/06/21
oklahoma city,84426.05064,29/06/21
oklahoma city,57777.04544,30/06/21
oklahoma city,90937.03597,01/07/21
oklahoma city,136988.8448,02/07/21
oklahoma city,157444.9286,03/07/21
oklahoma city,185081.621,04/07/21
oklahoma city,193136.798,05/07/21
oklahoma city,226745.1614,06/07/21
oklahoma city,286843.3611,07/07/21
oklahoma city,316563.5786,08/07/21
oklahoma city,312116.88,09/07/21
oklahoma city,308689.8757,10/07/21
oklahoma city,312743.8435,11/07/21
oklahoma city,282685.5901,12/07/21
oklahoma city,328267.2125,13/07/21
oklahoma city,328061.5108,14/07/21
oklahoma city,379980.8678,15/07/21
oklahoma city,351730.7509,16/07/21
oklahoma city,375145.3627,17/07/21
oklahoma city,312374.4779,18/07/21
oklahoma city,313154.3057,19/07/21
oklahoma city,313271.5145,20/07/21
oklahoma city,289112.5413,21/07/21
oklahoma city,287765.6666,22/07/21
oklahoma city,285531.9652,23/07/21
oklahoma city,258416.3409,24/07/21
oklahoma city,225859.9832,25/07/21
oklahoma city,174208.4625,26/07/21
oklahoma city,159155.7219,27/07/21
oklahoma city,132061.354,28/07/21
oklahoma city,107469.1765,29/07/21
oklahoma city,62934.12803,30/07/21
oklahoma city,25168.9711,31/07/21
oklahoma city,98027.53026,01/08/21
oklahoma city,129053.9955,02/08/21
oklahoma city,163731.5291,03/08/21
oklahoma city,202298.8506,04/08/21
oklahoma city,216383.4845,05/08/21
oklahoma city,296062.0977,06/08/21
oklahoma city,329139.3594,07/08/21
oklahoma city,315610.2098,08/08/21
oklahoma city,347770.4425,09/08/21
oklahoma city,350977.5748,10/08/21
oklahoma city,321518.9825,11/08/21
oklahoma city,364824.8952,12/08/21
oklahoma city,393552.0066,13/08/21
oklahoma city,388029.4658,14/08/21
oklahoma city,365004.3608,15/08/21
oklahoma city,379887.4997,16/08/21
oklahoma city,346255.9871,17/08/21
oklahoma city,373702.7864,18/08/21
oklahoma city,354208.6025,19/08/21
oklahoma city,386553.5882,20/08/21
oklahoma city,370989.6466,21/08/21
oklahoma city,344865.0017,22/08/21
oklahoma city,312338.8858,23/08/21
oklahoma city,277625.0071,24/08/21
oklahoma city,237561.2688,25/08/21
oklahoma city,224116.7495,26/08/21
oklahoma city,186515.395,27/08/21
oklahoma city,159505.9323,28/08/21
oklahoma city,118764.1224,29/08/21
oklahoma city,62838.01053,30/08/21
oklahoma city,27487.0466,31/08/21
oklahoma city,108019.4847,01/09/21
oklahoma city,148860.5564,02/09/21
oklahoma city,211737.8453,03/09/21
oklahoma city,246175.7295,04/09/21
oklahoma city,261754.047,05/09/21
oklahoma city,425161.9839,06/09/21
oklahoma city,437250.7169,07/09/21
oklahoma city,371244.0469,08/09/21
oklahoma city,431658.3002,09/09/21
oklahoma city,418595.4144,10/09/21
oklahoma city,460325.2066,11/09/21
oklahoma city,470341.7736,12/09/21
oklahoma city,386257.6015,13/09/21
oklahoma city,391430.9803,14/09/21
oklahoma city,402094.5105,15/09/21
orlando,66743.08449,03/06/21
orlando,62807.63377,04/06/21
orlando,81900.39814,05/06/21
orlando,95295.00866,06/06/21
orlando,109213.0333,07/06/21
orlando,102738.0835,08/06/21
orlando,123877.2429,09/06/21
orlando,104012.2203,10/06/21
orlando,117336.9173,11/06/21
orlando,126616.978,12/06/21
orlando,124406.9468,13/06/21
orlando,142179.5989,14/06/21
orlando,147654.6583,15/06/21
orlando,139371.8705,16/06/21
orlando,149123.3968,17/06/21
orlando,123992.2588,18/06/21
orlando,113000.0029,19/06/21
orlando,132486.0828,20/06/21
orlando,140942.6819,21/06/21
orlando,128404.4086,22/06/21
orlando,98837.0887,23/06/21
orlando,93555.9392,24/06/21
orlando,69827.81295,25/06/21
orlando,66645.64493,26/06/21
orlando,67503.20259,27/06/21
orlando,64689.92448,28/06/21
orlando,42531.63977,29/06/21
orlando,26443.80209,30/06/21
orlando,40561.84338,01/07/21
orlando,54432.76582,02/07/21
orlando,60155.33912,03/07/21
orlando,78718.02278,04/07/21
orlando,93192.09524,05/07/21
orlando,104102.6617,06/07/21
orlando,128028.1944,07/07/21
orlando,127011.8869,08/07/21
orlando,111020.0302,09/07/21
orlando,133163.5292,10/07/21
orlando,131385.308,11/07/21
orlando,142800.3728,12/07/21
orlando,147500.6471,13/07/21
orlando,155818.0523,14/07/21
orlando,166320.355,15/07/21
orlando,135674.4241,16/07/21
orlando,147934.8007,17/07/21
orlando,134908.6606,18/07/21
orlando,164180.9483,19/07/21
orlando,149788.5656,20/07/21
orlando,128892.5629,21/07/21
orlando,106144.4455,22/07/21
orlando,92835.88083,23/07/21
orlando,94660.70554,24/07/21
orlando,85543.04107,25/07/21
orlando,79540.63095,26/07/21
orlando,73404.51988,27/07/21
orlando,63299.40057,28/07/21
orlando,46940.73916,29/07/21
orlando,26439.28949,30/07/21
orlando,10468.5101,31/07/21
orlando,43567.79123,01/08/21
orlando,65053.14744,02/08/21
orlando,77111.18272,03/08/21
orlando,92844.73705,04/08/21
orlando,89452.7588,05/08/21
orlando,86993.75072,06/08/21
orlando,112784.8039,07/08/21
orlando,132518.7798,08/08/21
orlando,143482.2312,09/08/21
orlando,134451.6605,10/08/21
orlando,179008.9126,11/08/21
orlando,160343.1298,12/08/21
orlando,147313.736,13/08/21
orlando,155714.0898,14/08/21
orlando,144608.5178,15/08/21
orlando,183985.3002,16/08/21
orlando,165910.9484,17/08/21
orlando,153986.3414,18/08/21
orlando,144185.9731,19/08/21
orlando,126210.3997,20/08/21
orlando,123731.4677,21/08/21
orlando,128686.052,22/08/21
orlando,123152.3528,23/08/21
orlando,111519.1774,24/08/21
orlando,103378.391,25/08/21
orlando,92001.01141,26/08/21
orlando,70195.90232,27/08/21
orlando,58124.31185,28/08/21
orlando,45496.42185,29/08/21
orlando,30376.42874,30/08/21
orlando,12477.88597,31/08/21
orlando,55882.65359,01/09/21
orlando,59544.22254,02/09/21
orlando,69735.14418,03/09/21
orlando,78863.71189,04/09/21
orlando,92700.99977,05/09/21
orlando,136881.6584,06/09/21
orlando,139963.629,07/09/21
orlando,124749.0589,08/09/21
orlando,142415.8863,09/09/21
orlando,128086.6972,10/09/21
orlando,129682.3629,11/09/21
orlando,118890.2427,12/09/21
orlando,166098.2014,13/09/21
orlando,183642.6841,14/09/21
orlando,178365.5767,15/09/21
philadelphia,245021.696,03/06/21
philadelphia,255993.3023,04/06/21
philadelphia,269383.9746,05/06/21
philadelphia,309474.7531,06/06/21
philadelphia,389718.981,07/06/21
philadelphia,369476.8765,08/06/21
philadelphia,433200.2425,09/06/21
philadelphia,440108.6477,10/06/21
philadelphia,400057.6226,11/06/21
philadelphia,420129.6385,12/06/21
philadelphia,391294.7766,13/06/21
philadelphia,454916.2064,14/06/21
philadelphia,563519.0648,15/06/21
philadelphia,479645.5737,16/06/21
philadelphia,544513.7118,17/06/21
philadelphia,434075.7186,18/06/21
philadelphia,356259.452,19/06/21
philadelphia,380749.8126,20/06/21
philadelphia,394012.2895,21/06/21
philadelphia,423236.1046,22/06/21
philadelphia,336060.7767,23/06/21
philadelphia,324316.4464,24/06/21
philadelphia,275162.3687,25/06/21
philadelphia,223942.7968,26/06/21
philadelphia,199815.5679,27/06/21
philadelphia,178069.0515,28/06/21
philadelphia,146237.2543,29/06/21
philadelphia,92659.79242,30/06/21
philadelphia,134364.3773,01/07/21
philadelphia,174384.8838,02/07/21
philadelphia,197101.3029,03/07/21
philadelphia,234100.717,04/07/21
philadelphia,263626.6878,05/07/21
philadelphia,332245.668,06/07/21
philadelphia,399956.9778,07/07/21
philadelphia,423121.6031,08/07/21
philadelphia,362408.6035,09/07/21
philadelphia,396886.9831,10/07/21
philadelphia,383781.7351,11/07/21
philadelphia,413529.6004,12/07/21
philadelphia,455199.5206,13/07/21
philadelphia,524769.396,14/07/21
philadelphia,550185.0051,15/07/21
philadelphia,416172.1073,16/07/21
philadelphia,451655.6905,17/07/21
philadelphia,374416.3791,18/07/21
philadelphia,480234.36,19/07/21
philadelphia,429823.7117,20/07/21
philadelphia,429902.1725,21/07/21
philadelphia,391316.121,22/07/21
philadelphia,356349.2959,23/07/21
philadelphia,299621.3337,24/07/21
philadelphia,251270.3294,25/07/21
philadelphia,237328.9697,26/07/21
philadelphia,268039.4814,27/07/21
philadelphia,207742.5411,28/07/21
philadelphia,156110.3279,29/07/21
philadelphia,85290.7134,30/07/21
philadelphia,33648.01017,31/07/21
philadelphia,123072.914,01/08/21
philadelphia,186762.0933,02/08/21
philadelphia,270576.38,03/08/21
philadelphia,309202.8377,04/08/21
philadelphia,291473.0296,05/08/21
philadelphia,340587.7864,06/08/21
philadelphia,379144.96,07/08/21
philadelphia,362527.3887,08/08/21
philadelphia,469603.3147,09/08/21
philadelphia,485701.1844,10/08/21
philadelphia,559971.6335,11/08/21
philadelphia,518265.6869,12/08/21
philadelphia,488994.1384,13/08/21
philadelphia,493274.0119,14/08/21
philadelphia,473311.975,15/08/21
philadelphia,543003.6932,16/08/21
philadelphia,535196.6076,17/08/21
philadelphia,567080.9826,18/08/21
philadelphia,548761.9935,19/08/21
philadelphia,454652.4216,20/08/21
philadelphia,442157.1787,21/08/21
philadelphia,419148.8549,22/08/21
philadelphia,407164.34,23/08/21
philadelphia,400693.0961,24/08/21
philadelphia,360705.8721,25/08/21
philadelphia,335717.9764,26/08/21
philadelphia,254710.2738,27/08/21
philadelphia,196796.7157,28/08/21
philadelphia,151824.629,29/08/21
philadelphia,99895.02672,30/08/21
philadelphia,42646.29884,31/08/21
philadelphia,168196.975,01/09/21
philadelphia,204187.8177,02/09/21
philadelphia,225379.4159,03/09/21
philadelphia,246045.2808,04/09/21
philadelphia,268770.5205,05/09/21
philadelphia,384978.2695,06/09/21
philadelphia,419774.9724,07/09/21
philadelphia,416605.0718,08/09/21
philadelphia,532649.5184,09/09/21
philadelphia,480878.8312,10/09/21
philadelphia,526664.3885,11/09/21
philadelphia,472548.5666,12/09/21
philadelphia,478304.7165,13/09/21
philadelphia,538054.8814,14/09/21
philadelphia,529270.3107,15/09/21
phoenix,128209.5723,03/06/21
phoenix,131922.1283,04/06/21
phoenix,168247.6921,05/06/21
phoenix,196099.6361,06/06/21
phoenix,221610.7389,07/06/21
phoenix,206834.1099,08/06/21
phoenix,225069.0576,09/06/21
phoenix,231343.9065,10/06/21
phoenix,249257.7081,11/06/21
phoenix,261744.6723,12/06/21
phoenix,248100.4486,13/06/21
phoenix,252304.009,14/06/21
phoenix,287711.3068,15/06/21
phoenix,286272.3316,16/06/21
phoenix,280544.2134,17/06/21
phoenix,262995.189,18/06/21
phoenix,233522.6689,19/06/21
phoenix,254440.7879,20/06/21
phoenix,259250.9055,21/06/21
phoenix,228798.9239,22/06/21
phoenix,185347.0572,23/06/21
phoenix,178291.3531,24/06/21
phoenix,165509.9655,25/06/21
phoenix,137781.8969,26/06/21
phoenix,123773.6287,27/06/21
phoenix,102440.7804,28/06/21
phoenix,73077.95294,29/06/21
phoenix,49204.99416,30/06/21
phoenix,74502.94717,01/07/21
phoenix,108017.9333,02/07/21
phoenix,112677.2287,03/07/21
phoenix,138619.8808,04/07/21
phoenix,139329.8211,05/07/21
phoenix,154277.9375,06/07/21
phoenix,202920.3551,07/07/21
phoenix,225793.6735,08/07/21
phoenix,219203.2711,09/07/21
phoenix,251898.7494,10/07/21
phoenix,230477.79,11/07/21
phoenix,228945.3315,12/07/21
phoenix,249733.5543,13/07/21
phoenix,265138.8069,14/07/21
phoenix,292438.3143,15/07/21
phoenix,255687.9607,16/07/21
phoenix,272824.322,17/07/21
phoenix,219033.2725,18/07/21
phoenix,244796.4388,19/07/21
phoenix,225607.4691,20/07/21
phoenix,214560.6419,21/07/21
phoenix,208983.6442,22/07/21
phoenix,204853.5661,23/07/21
phoenix,185150.9532,24/07/21
phoenix,150990.6052,25/07/21
phoenix,127818.3806,26/07/21
phoenix,121649.7629,27/07/21
phoenix,98739.78149,28/07/21
phoenix,79232.97248,29/07/21
phoenix,46966.21857,30/07/21
phoenix,18902.13733,31/07/21
phoenix,65656.49881,01/08/21
phoenix,94749.03584,02/08/21
phoenix,115736.9007,03/08/21
phoenix,143377.5068,04/08/21
phoenix,159364.8664,05/08/21
phoenix,186738.0395,06/08/21
phoenix,224772.9174,07/08/21
phoenix,204007.0829,08/08/21
phoenix,233061.9767,09/08/21
phoenix,248126.4057,10/08/21
phoenix,259074.013,11/08/21
phoenix,270962.1794,12/08/21
phoenix,271101.0067,13/08/21
phoenix,276924.712,14/08/21
phoenix,237548.6327,15/08/21
phoenix,295074.0549,16/08/21
phoenix,256029.4075,17/08/21
phoenix,277418.0036,18/08/21
phoenix,265405.6707,19/08/21
phoenix,252842.2031,20/08/21
phoenix,253781.138,21/08/21
phoenix,225881.4695,22/08/21
phoenix,213984.1787,23/08/21
phoenix,211038.3138,24/08/21
phoenix,182406.5685,25/08/21
phoenix,175430.5,26/08/21
phoenix,146454.9057,27/08/21
phoenix,121315.2392,28/08/21
phoenix,84774.88612,29/08/21
phoenix,51541.74446,30/08/21
phoenix,20517.92824,31/08/21
phoenix,90186.50188,01/09/21
phoenix,109705.1876,02/09/21
phoenix,138673.0473,03/09/21
phoenix,165467.3637,04/09/21
phoenix,175104.5997,05/09/21
phoenix,222806.6551,06/09/21
phoenix,337540.1936,07/09/21
phoenix,292304.6348,08/09/21
phoenix,354286.0874,09/09/21
phoenix,310339.991,10/09/21
phoenix,384328.9154,11/09/21
phoenix,352449.3186,12/09/21
phoenix,318371.4034,13/09/21
phoenix,311795.804,14/09/21
phoenix,307550.0878,15/09/21
portland,68642.65928,03/06/21
portland,63090.35512,04/06/21
portland,74944.47392,05/06/21
portland,72480.90752,06/06/21
portland,121314.7885,07/06/21
portland,100798.165,08/06/21
portland,121264.7176,09/06/21
portland,107491.6327,10/06/21
portland,104218.0906,11/06/21
portland,115135.5399,12/06/21
portland,92123.56702,13/06/21
portland,125880.3504,14/06/21
portland,159355.5935,15/06/21
portland,132540.3717,16/06/21
portland,137501.4813,17/06/21
portland,132258.4094,18/06/21
portland,96140.70124,19/06/21
portland,90630.60699,20/06/21
portland,130034.5092,21/06/21
portland,109348.8591,22/06/21
portland,86840.15923,23/06/21
portland,87297.25765,24/06/21
portland,76695.73816,25/06/21
portland,58307.9446,26/06/21
portland,46848.89686,27/06/21
portland,51817.02727,28/06/21
portland,36986.39251,29/06/21
portland,23613.07294,30/06/21
portland,37513.16289,01/07/21
portland,49347.17574,02/07/21
portland,50268.07665,03/07/21
portland,57176.50078,04/07/21
portland,75928.64153,05/07/21
portland,85893.89225,06/07/21
portland,102486.41,07/07/21
portland,115041.1933,08/07/21
portland,102754.8166,09/07/21
portland,97743.65771,10/07/21
portland,96056.13396,11/07/21
portland,122394.2841,12/07/21
portland,100493.5128,13/07/21
portland,146290.3243,14/07/21
portland,151782.4129,15/07/21
portland,129681.7376,16/07/21
portland,124571.6554,17/07/21
portland,87062.78765,18/07/21
portland,136054.5343,19/07/21
portland,127997.503,20/07/21
portland,105557.7725,21/07/21
portland,115516.2846,22/07/21
portland,98374.28914,23/07/21
portland,81171.88082,24/07/21
portland,67270.43256,25/07/21
portland,70360.87673,26/07/21
portland,69374.37646,27/07/21
portland,49692.67796,28/07/21
portland,43508.71436,29/07/21
portland,22356.58537,30/07/21
portland,8301.716647,31/07/21
portland,30288.14964,01/08/21
portland,55035.25738,02/08/21
portland,68892.34804,03/08/21
portland,78919.7042,04/08/21
portland,81703.30396,05/08/21
portland,86555.24015,06/08/21
portland,93425.22724,07/08/21
portland,85029.44014,08/08/21
portland,120452.1733,09/08/21
portland,125694.8978,10/08/21
portland,134377.7018,11/08/21
portland,132415.9067,12/08/21
portland,136745.0485,13/08/21
portland,125276.8887,14/08/21
portland,107222.4376,15/08/21
portland,158058.7776,16/08/21
portland,135312.8393,17/08/21
portland,149769.9112,18/08/21
portland,129350.2871,19/08/21
portland,122333.4859,20/08/21
portland,108491.729,21/08/21
portland,103663.7641,22/08/21
portland,116000.9719,23/08/21
portland,113955.2759,24/08/21
portland,89369.68385,25/08/21
portland,91229.57436,26/08/21
portland,65213.35395,27/08/21
portland,50345.63936,28/08/21
portland,37670.17652,29/08/21
portland,29171.89857,30/08/21
portland,11220.3617,31/08/21
portland,43087.23725,01/09/21
portland,47777.85779,02/09/21
portland,57976.3044,03/09/21
portland,58140.29207,04/09/21
portland,66910.65686,05/09/21
portland,102861.4559,06/09/21
portland,144584.8022,07/09/21
portland,138525.9697,08/09/21
portland,161296.6839,09/09/21
portland,136822.2163,10/09/21
portland,145751.0194,11/09/21
portland,132893.0356,12/09/21
portland,138764.665,13/09/21
portland,160210.218,14/09/21
portland,146547.0915,15/09/21
reno,65687.76516,03/06/21
reno,66004.55973,04/06/21
reno,83695.47536,05/06/21
reno,74727.54819,06/06/21
reno,91845.95293,07/06/21
reno,99634.21389,08/06/21
reno,116910.5087,09/06/21
reno,114228.3673,10/06/21
reno,95893.96196,11/06/21
reno,137857.5467,12/06/21
reno,95066.52705,13/06/21
reno,125922.1433,14/06/21
reno,134687.3882,15/06/21
reno,130263.2054,16/06/21
reno,124163.2491,17/06/21
reno,132422.9099,18/06/21
reno,126311.3819,19/06/21
reno,116182.6999,20/06/21
reno,130943.5236,21/06/21
reno,131095.1228,22/06/21
reno,92416.7136,23/06/21
reno,84767.84231,24/06/21
reno,84430.94403,25/06/21
reno,71597.90318,26/06/21
reno,58583.95192,27/06/21
reno,51111.91071,28/06/21
