,location,date,Y
2213,milwaukee,10/06/21,138510.2237
2214,milwaukee,11/06/21,147803.2282
2215,milwaukee,12/06/21,166494.2338
2216,milwaukee,13/06/21,178390.9409
2217,milwaukee,14/06/21,167673.2954
2218,milwaukee,15/06/21,176273.8288
2219,milwaukee,16/06/21,170276.2699
2220,milwaukee,17/06/21,171141.2873
2221,milwaukee,18/06/21,164500.5092
2222,milwaukee,19/06/21,148025.7356
2223,milwaukee,20/06/21,191049.9946
2224,milwaukee,21/06/21,148214.7971
2225,milwaukee,22/06/21,145651.4453
2226,milwaukee,23/06/21,124628.6527
2227,milwaukee,24/06/21,118233.953
2228,milwaukee,25/06/21,112254.2451
2229,milwaukee,26/06/21,97324.4651
2230,milwaukee,27/06/21,107685.4923
2231,milwaukee,28/06/21,78701.85614
2232,milwaukee,29/06/21,55954.12092
2233,milwaukee,30/06/21,33959.87604
2234,milwaukee,01/07/21,54326.7012
2235,milwaukee,02/07/21,70740.55801
2236,milwaukee,03/07/21,91266.00625
2237,milwaukee,04/07/21,118310.3696
2238,milwaukee,05/07/21,105047.3519
2239,milwaukee,06/07/21,117566.1155
2240,milwaukee,07/07/21,142441.0585
2241,milwaukee,08/07/21,147607.1353
2242,milwaukee,09/07/21,158860.2073
2243,milwaukee,10/07/21,175309.3794
2244,milwaukee,11/07/21,205364.6618
2245,milwaukee,12/07/21,166375.1089
2246,milwaukee,13/07/21,173330.6543
2247,milwaukee,14/07/21,183905.0006
2248,milwaukee,15/07/21,180333.4616
2249,milwaukee,16/07/21,158406.6819
2250,milwaukee,17/07/21,195455.7563
2251,milwaukee,18/07/21,194290.7396
2252,milwaukee,19/07/21,173641.1889
2253,milwaukee,20/07/21,157785.2858
2254,milwaukee,21/07/21,147909.4984
2255,milwaukee,22/07/21,122879.8725
2256,milwaukee,23/07/21,126539.1217
2257,milwaukee,24/07/21,123419.488
2258,milwaukee,25/07/21,136078.224
2259,milwaukee,26/07/21,105993.8382
2260,milwaukee,27/07/21,82163.67554
2261,milwaukee,28/07/21,75730.84666
2262,milwaukee,29/07/21,56706.40972
2263,milwaukee,30/07/21,29629.84716
2264,milwaukee,31/07/21,13439.74185
2265,milwaukee,01/08/21,63268.80503
2266,milwaukee,02/08/21,67326.1141
2267,milwaukee,03/08/21,91360.90291
2268,milwaukee,04/08/21,100797.1052
2269,milwaukee,05/08/21,105886.9475
2270,milwaukee,06/08/21,122715.4964
2271,milwaukee,07/08/21,163719.8766
2272,milwaukee,08/08/21,186810.4746
2273,milwaukee,09/08/21,191309.6415
2274,milwaukee,10/08/21,179867.1687
2275,milwaukee,11/08/21,188787.1171
2276,milwaukee,12/08/21,177735.2053
2277,milwaukee,13/08/21,186389.5345
2278,milwaukee,14/08/21,209472.5256
2279,milwaukee,15/08/21,222216.1391
2280,milwaukee,16/08/21,223456.3962
2281,milwaukee,17/08/21,182507.4492
2282,milwaukee,18/08/21,184367.7425
2283,milwaukee,19/08/21,175863.5944
2284,milwaukee,20/08/21,170963.4697
2285,milwaukee,21/08/21,175798.1374
2286,milwaukee,22/08/21,195446.1969
2287,milwaukee,23/08/21,146231.8096
2288,milwaukee,24/08/21,152075.7067
2289,milwaukee,25/08/21,130882.3971
2290,milwaukee,26/08/21,116744.1406
2291,milwaukee,27/08/21,95488.83861
2292,milwaukee,28/08/21,84529.8847
2293,milwaukee,29/08/21,72078.47365
2294,milwaukee,30/08/21,35467.84615
2295,milwaukee,31/08/21,14867.18208
2296,milwaukee,01/09/21,45845.79174
2297,milwaukee,02/09/21,54553.10913
2298,milwaukee,03/09/21,68863.58146
2299,milwaukee,04/09/21,82590.21614
2300,milwaukee,05/09/21,108685.6276
2301,milwaukee,06/09/21,112393.5136
2302,milwaukee,07/09/21,106968.2994
2303,milwaukee,08/09/21,112187.8697
2304,milwaukee,09/09/21,126172.4737
2305,milwaukee,10/09/21,130591.112
2306,milwaukee,11/09/21,147527.249
2307,milwaukee,12/09/21,152951.7774
2308,milwaukee,13/09/21,184979.4483
2309,milwaukee,14/09/21,142480.6566
2310,milwaukee,15/09/21,139269.4409
2311,minneapolis,03/06/21,60716.03856
2312,minneapolis,04/06/21,60611.10642
2313,minneapolis,05/06/21,63664.04548
2314,minneapolis,06/06/21,78097.50921
2315,minneapolis,07/06/21,106240.6723
2316,minneapolis,08/06/21,89313.8475
2317,minneapolis,09/06/21,107766.67
2318,minneapolis,10/06/21,95757.86976
2319,minneapolis,11/06/21,97092.63649
2320,minneapolis,12/06/21,97659.1318
2321,minneapolis,13/06/21,101071.3546
2322,minneapolis,14/06/21,100804.5833
2323,minneapolis,15/06/21,132559.9454
2324,minneapolis,16/06/21,114601.8782
2325,minneapolis,17/06/21,123084.4215
2326,minneapolis,18/06/21,115602.7328
2327,minneapolis,19/06/21,86724.03433
2328,minneapolis,20/06/21,107575.3238
2329,minneapolis,21/06/21,111626.9677
2330,minneapolis,22/06/21,102511.7986
2331,minneapolis,23/06/21,83171.37345
2332,minneapolis,24/06/21,82659.99619
2333,minneapolis,25/06/21,74609.57658
2334,minneapolis,26/06/21,54922.50252
2335,minneapolis,27/06/21,63469.75306
2336,minneapolis,28/06/21,48038.3257
2337,minneapolis,29/06/21,36837.25383
2338,minneapolis,30/06/21,21394.63317
2339,minneapolis,01/07/21,37866.44347
2340,minneapolis,02/07/21,50923.70867
2341,minneapolis,03/07/21,48913.10581
2342,minneapolis,04/07/21,66248.58024
2343,minneapolis,05/07/21,68351.05477
2344,minneapolis,06/07/21,78279.31594
2345,minneapolis,07/07/21,94778.26433
2346,minneapolis,08/07/21,112024.9555
2347,minneapolis,09/07/21,86014.25687
2348,minneapolis,10/07/21,90827.83287
2349,minneapolis,11/07/21,103425.6036
2350,minneapolis,12/07/21,111029.4023
2351,minneapolis,13/07/21,117061.2447
2352,minneapolis,14/07/21,123513.0994
2353,minneapolis,15/07/21,133045.7873
2354,minneapolis,16/07/21,99638.40219
2355,minneapolis,17/07/21,102956.7726
2356,minneapolis,18/07/21,103609.3565
2357,minneapolis,19/07/21,114234.9473
2358,minneapolis,20/07/21,117101.9717
2359,minneapolis,21/07/21,98667.57844
2360,minneapolis,22/07/21,89367.17998
2361,minneapolis,23/07/21,74700.97068
2362,minneapolis,24/07/21,68399.85355
2363,minneapolis,25/07/21,68654.05556
2364,minneapolis,26/07/21,66869.98428
2365,minneapolis,27/07/21,61663.524
2366,minneapolis,28/07/21,49659.57158
2367,minneapolis,29/07/21,41028.29644
2368,minneapolis,30/07/21,21010.80512
2369,minneapolis,31/07/21,7825.973573
2370,minneapolis,01/08/21,36008.45432
2371,minneapolis,02/08/21,48742.50711
2372,minneapolis,03/08/21,64179.84215
2373,minneapolis,04/08/21,77644.64096
2374,minneapolis,05/08/21,72350.51365
2375,minneapolis,06/08/21,86622.70331
2376,minneapolis,07/08/21,81023.41339
2377,minneapolis,08/08/21,100287.0593
2378,minneapolis,09/08/21,117469.8636
2379,minneapolis,10/08/21,122268.3385
2380,minneapolis,11/08/21,130359.9247
2381,minneapolis,12/08/21,121608.2984
2382,minneapolis,13/08/21,112489.7082
2383,minneapolis,14/08/21,106649.8
2384,minneapolis,15/08/21,107712.5173
2385,minneapolis,16/08/21,143177.1862
2386,minneapolis,17/08/21,123419.5813
2387,minneapolis,18/08/21,143358.6269
2388,minneapolis,19/08/21,111663.6152
2389,minneapolis,20/08/21,102274.6712
2390,minneapolis,21/08/21,89858.88152
2391,minneapolis,22/08/21,103050.9734
2392,minneapolis,23/08/21,105366.7755
2393,minneapolis,24/08/21,96902.58617
2394,minneapolis,25/08/21,86362.57918
2395,minneapolis,26/08/21,82629.47981
2396,minneapolis,27/08/21,61051.22519
2397,minneapolis,28/08/21,46092.64093
2398,minneapolis,29/08/21,36900.01055
2399,minneapolis,30/08/21,27532.11801
2400,minneapolis,31/08/21,10015.57232
2401,minneapolis,01/09/21,34758.71639
2402,minneapolis,02/09/21,43911.82594
2403,minneapolis,03/09/21,49765.17514
2404,minneapolis,04/09/21,52246.39303
2405,minneapolis,05/09/21,65495.17278
2406,minneapolis,06/09/21,84425.89512
2407,minneapolis,07/09/21,93783.65638
2408,minneapolis,08/09/21,75159.23389
2409,minneapolis,09/09/21,101021.2662
2410,minneapolis,10/09/21,89912.33962
2411,minneapolis,11/09/21,96239.13965
2412,minneapolis,12/09/21,99594.55296
2413,minneapolis,13/09/21,116989.5952
2414,minneapolis,14/09/21,115409.2521
2415,minneapolis,15/09/21,109563.101
2416,nashville,03/06/21,64186.86657
2417,nashville,04/06/21,70354.11886
2418,nashville,05/06/21,90304.62331
2419,nashville,06/06/21,79087.10093
2420,nashville,07/06/21,106240.6723
2421,nashville,08/06/21,95327.59483
2422,nashville,09/06/21,101322.4409
2423,nashville,10/06/21,94166.22369
2424,nashville,11/06/21,117503.3999
2425,nashville,12/06/21,135662.9595
2426,nashville,13/06/21,89091.42638
2427,nashville,14/06/21,128764.0636
2428,nashville,15/06/21,139347.5009
2429,nashville,16/06/21,114369.5143
2430,nashville,17/06/21,131567.9295
2431,nashville,18/06/21,121730.3768
2432,nashville,19/06/21,123963.8842
2433,nashville,20/06/21,106528.9369
2434,nashville,21/06/21,137033.92
2435,nashville,22/06/21,112833.5545
2436,nashville,23/06/21,97883.2044
2437,nashville,24/06/21,77828.16433
2438,nashville,25/06/21,81852.54207
2439,nashville,26/06/21,76592.12972
2440,nashville,27/06/21,59725.49424
2441,nashville,28/06/21,68034.70817
2442,nashville,29/06/21,44619.58128
2443,nashville,30/06/21,26292.94819
2444,nashville,01/07/21,44160.07142
2445,nashville,02/07/21,59908.25114
2446,nashville,03/07/21,69277.91508
2447,nashville,04/07/21,62907.21764
2448,nashville,05/07/21,93803.19095
2449,nashville,06/07/21,95899.5191
2450,nashville,07/07/21,118450.0252
2451,nashville,08/07/21,126634.8572
2452,nashville,09/07/21,117849.3381
2453,nashville,10/07/21,137068.9362
2454,nashville,11/07/21,98017.10871
2455,nashville,12/07/21,122859.019
2456,nashville,13/07/21,128497.763
2457,nashville,14/07/21,144156.5102
2458,nashville,15/07/21,151939.8636
2459,nashville,16/07/21,134795.4968
2460,nashville,17/07/21,163637.3773
2461,nashville,18/07/21,112145.5304
2462,nashville,19/07/21,153805.2007
2463,nashville,20/07/21,118101.5617
2464,nashville,21/07/21,106706.1381
2465,nashville,22/07/21,108947.6295
2466,nashville,23/07/21,96955.91628
2467,nashville,24/07/21,107302.406
2468,nashville,25/07/21,67248.47029
2469,nashville,26/07/21,77652.96318
2470,nashville,27/07/21,71610.75662
2471,nashville,28/07/21,70119.31507
2472,nashville,29/07/21,50731.56655
2473,nashville,30/07/21,27195.34581
2474,nashville,31/07/21,12985.62346
2475,nashville,01/08/21,36607.91786
2476,nashville,02/08/21,70777.65605
2477,nashville,03/08/21,82244.44806
2478,nashville,04/08/21,87174.06102
2479,nashville,05/08/21,90321.23218
2480,nashville,06/08/21,115665.5957
2481,nashville,07/08/21,135490.4802
2482,nashville,08/08/21,96440.8678
2483,nashville,09/08/21,152539.616
2484,nashville,10/08/21,144133.0502
2485,nashville,11/08/21,146479.4401
2486,nashville,12/08/21,149444.7013
2487,nashville,13/08/21,144681.6874
2488,nashville,14/08/21,166238.5444
2489,nashville,15/08/21,121889.823
2490,nashville,16/08/21,188228.879
2491,nashville,17/08/21,147746.6999
2492,nashville,18/08/21,154506.1752
2493,nashville,19/08/21,142813.2762
2494,nashville,20/08/21,132531.4548
2495,nashville,21/08/21,144499.6337
2496,nashville,22/08/21,107170.2888
2497,nashville,23/08/21,134529.5498
2498,nashville,24/08/21,109218.4176
2499,nashville,25/08/21,101691.4786
2500,nashville,26/08/21,94515.32476
2501,nashville,27/08/21,76259.00334
2502,nashville,28/08/21,72362.61093
2503,nashville,29/08/21,38746.14368
2504,nashville,30/08/21,35022.47365
2505,nashville,31/08/21,11727.42794
2506,nashville,01/09/21,40816.31534
2507,nashville,02/09/21,47374.67127
2508,nashville,03/09/21,62534.65653
2509,nashville,04/09/21,77666.57997
2510,nashville,05/09/21,66098.14422
2511,nashville,06/09/21,111022.9748
2512,nashville,07/09/21,102526.9806
2513,nashville,08/09/21,80116.54507
2514,nashville,09/09/21,111328.648
2515,nashville,10/09/21,110867.6088
2516,nashville,11/09/21,140823.2203
2517,nashville,12/09/21,113911.0657
2518,nashville,13/09/21,148318.5845
2519,nashville,14/09/21,138413.4512
2520,nashville,15/09/21,142228.1709
2521,new orleans,03/06/21,98355.76119
2522,new orleans,04/06/21,94842.13673
2523,new orleans,05/06/21,119311.4393
2524,new orleans,06/06/21,179062.611
2525,new orleans,07/06/21,167046.6846
2526,new orleans,08/06/21,156357.4307
2527,new orleans,09/06/21,164676.1802
2528,new orleans,10/06/21,164605.8163
2529,new orleans,11/06/21,163186.2179
2530,new orleans,12/06/21,185683.4904
2531,new orleans,13/06/21,228926.6181
2532,new orleans,14/06/21,180587.3154
2533,new orleans,15/06/21,211984.4752
2534,new orleans,16/06/21,206292.6753
2535,new orleans,17/06/21,208262.7642
2536,new orleans,18/06/21,198017.4879
2537,new orleans,19/06/21,169473.3282
2538,new orleans,20/06/21,238846.2477
2539,new orleans,21/06/21,191574.7837
2540,new orleans,22/06/21,196245.6935
2541,new orleans,23/06/21,153905.5631
2542,new orleans,24/06/21,147646.5134
2543,new orleans,25/06/21,113520.0061
2544,new orleans,26/06/21,108516.0092
2545,new orleans,27/06/21,132342.8064
2546,new orleans,28/06/21,85029.82528
2547,new orleans,29/06/21,62868.73243
2548,new orleans,30/06/21,40979.01948
2549,new orleans,01/07/21,64885.86494
2550,new orleans,02/07/21,84539.45909
2551,new orleans,03/07/21,92540.48378
2552,new orleans,04/07/21,136473.1953
2553,new orleans,05/07/21,112136.0621
2554,new orleans,06/07/21,135407.031
2555,new orleans,07/07/21,171221.1763
2556,new orleans,08/07/21,179890.3051
2557,new orleans,09/07/21,166354.9349
2558,new orleans,10/07/21,194565.2054
2559,new orleans,11/07/21,235664.8845
2560,new orleans,12/07/21,183190.0641
2561,new orleans,13/07/21,211205.9678
2562,new orleans,14/07/21,216458.0714
2563,new orleans,15/07/21,239324.9664
2564,new orleans,16/07/21,186492.4063
2565,new orleans,17/07/21,199143.001
2566,new orleans,18/07/21,232363.3121
2567,new orleans,19/07/21,198156.4358
2568,new orleans,20/07/21,188822.5561
2569,new orleans,21/07/21,174551.582
2570,new orleans,22/07/21,157605.8834
2571,new orleans,23/07/21,131942.4469
2572,new orleans,24/07/21,127242.4078
2573,new orleans,25/07/21,150946.6807
2574,new orleans,26/07/21,113725.5185
2575,new orleans,27/07/21,102500.7577
2576,new orleans,28/07/21,89436.88842
2577,new orleans,29/07/21,67127.28501
2578,new orleans,30/07/21,28510.88381
2579,new orleans,31/07/21,15362.17636
2580,new orleans,01/08/21,76802.4566
2581,new orleans,02/08/21,80921.82204
2582,new orleans,03/08/21,107966.8761
2583,new orleans,04/08/21,118815.7622
2584,new orleans,05/08/21,125661.4184
2585,new orleans,06/08/21,130068.9813
2586,new orleans,07/08/21,159975.4318
2587,new orleans,08/08/21,202099.8805
2588,new orleans,09/08/21,194844.2308
2589,new orleans,10/08/21,194498.0331
2590,new orleans,11/08/21,219961.1949
2591,new orleans,12/08/21,205389.9677
2592,new orleans,13/08/21,195459.979
2593,new orleans,14/08/21,194253.925
2594,new orleans,15/08/21,259322.1737
2595,new orleans,16/08/21,225490.9887
2596,new orleans,17/08/21,209861.9425
2597,new orleans,18/08/21,217059.5164
2598,new orleans,19/08/21,203739.9012
2599,new orleans,20/08/21,155160.832
2600,new orleans,21/08/21,167110.6088
2601,new orleans,22/08/21,221115.3194
2602,new orleans,23/08/21,161277.5722
2603,new orleans,24/08/21,148466.6718
2604,new orleans,25/08/21,132239.2614
2605,new orleans,26/08/21,132315.7403
2606,new orleans,27/08/21,97609.92346
2607,new orleans,28/08/21,81558.94956
2608,new orleans,29/08/21,75487.59064
2609,new orleans,30/08/21,40022.79214
2610,new orleans,31/08/21,17183.46066
2611,new orleans,01/09/21,48477.62928
2612,new orleans,02/09/21,62553.35386
2613,new orleans,03/09/21,70836.69905
2614,new orleans,04/09/21,83618.31012
2615,new orleans,05/09/21,113461.1801
2616,new orleans,06/09/21,120640.1824
2617,new orleans,07/09/21,130204.3967
2618,new orleans,08/09/21,108507.8217
2619,new orleans,09/09/21,139212.4228
2620,new orleans,10/09/21,130384.0123
2621,new orleans,11/09/21,149151.4953
2622,new orleans,12/09/21,159728.8615
2623,new orleans,13/09/21,199711.6595
2624,new orleans,14/09/21,151458.8898
2625,new orleans,15/09/21,159818.7804
2626,new york,03/06/21,77390.08391
2627,new york,04/06/21,69636.4416
2628,new york,05/06/21,84409.42653
2629,new york,06/06/21,99387.10418
2630,new york,07/06/21,138851.718
2631,new york,08/06/21,126482.6859
2632,new york,09/06/21,149697.7017
2633,new york,10/06/21,126850.4908
2634,new york,11/06/21,130855.3023
2635,new york,12/06/21,132183.7358
2636,new york,13/06/21,129846.9638
2637,new york,14/06/21,159314.7064
2638,new york,15/06/21,178451.925
2639,new york,16/06/21,160052.2581
2640,new york,17/06/21,165649.0741
2641,new york,18/06/21,139948.8082
2642,new york,19/06/21,100302.1744
2643,new york,20/06/21,150814.7307
2644,new york,21/06/21,155077.8558
2645,new york,22/06/21,148959.7004
2646,new york,23/06/21,95571.86936
2647,new york,24/06/21,115185.6832
2648,new york,25/06/21,93595.99098
2649,new york,26/06/21,75528.93303
2650,new york,27/06/21,71780.18116
2651,new york,28/06/21,63894.40836
2652,new york,29/06/21,50205.50273
2653,new york,30/06/21,32016.5228
2654,new york,01/07/21,48700.38099
2655,new york,02/07/21,65570.2081
2656,new york,03/07/21,62060.34763
2657,new york,04/07/21,81163.37753
2658,new york,05/07/21,96644.78598
2659,new york,06/07/21,113078.2976
2660,new york,07/07/21,107777.2082
2661,new york,08/07/21,153922.3831
2662,new york,09/07/21,129581.7388
2663,new york,10/07/21,129637.8146
2664,new york,11/07/21,139387.3501
2665,new york,12/07/21,153235.7847
2666,new york,13/07/21,166242.622
2667,new york,14/07/21,181771.1865
2668,new york,15/07/21,180018.5603
2669,new york,16/07/21,139030.3286
2670,new york,17/07/21,150414.1549
2671,new york,18/07/21,133269.4678
2672,new york,19/07/21,164893.0095
2673,new york,20/07/21,155136.3722
2674,new york,21/07/21,135736.8223
2675,new york,22/07/21,127649.4692
2676,new york,23/07/21,109923.8967
2677,new york,24/07/21,94617.26327
2678,new york,25/07/21,82446.36102
2679,new york,26/07/21,83781.41882
2680,new york,27/07/21,82955.72685
2681,new york,28/07/21,62620.71976
2682,new york,29/07/21,52151.17681
2683,new york,30/07/21,25660.55148
2684,new york,31/07/21,10358.22421
2685,new york,01/08/21,43679.55562
2686,new york,02/08/21,69115.02304
2687,new york,03/08/21,88780.24493
2688,new york,04/08/21,102843.9173
2689,new york,05/08/21,98872.35476
2690,new york,06/08/21,111044.3689
2691,new york,07/08/21,106942.4076
2692,new york,08/08/21,115226.8114
2693,new york,09/08/21,160547.6697
2694,new york,10/08/21,167955.7959
2695,new york,11/08/21,175668.8328
2696,new york,12/08/21,170878.2774
2697,new york,13/08/21,155533.8262
2698,new york,14/08/21,138402.5579
2699,new york,15/08/21,144118.4381
2700,new york,16/08/21,204912.5381
2701,new york,17/08/21,160396.8015
2702,new york,18/08/21,168657.2081
2703,new york,19/08/21,166993.8605
2704,new york,20/08/21,130045.1731
2705,new york,21/08/21,126013.0409
2706,new york,22/08/21,129707.3698
2707,new york,23/08/21,142981.1819
2708,new york,24/08/21,127353.8179
2709,new york,25/08/21,121787.7391
2710,new york,26/08/21,99372.52102
2711,new york,27/08/21,81381.62335
2712,new york,28/08/21,58900.94634
2713,new york,29/08/21,46866.86423
2714,new york,30/08/21,33949.53082
2715,new york,31/08/21,15232.26978
2716,new york,01/09/21,52336.43425
2717,new york,02/09/21,63031.15284
2718,new york,03/09/21,67467.41569
2719,new york,04/09/21,71786.86357
2720,new york,05/09/21,83813.02904
2721,new york,06/09/21,121336.1282
2722,new york,07/09/21,138374.6098
2723,new york,08/09/21,116057.0511
2724,new york,09/09/21,140153.6206
2725,new york,10/09/21,128677.9323
2726,new york,11/09/21,135285.7071
2727,new york,12/09/21,125580.0041
2728,new york,13/09/21,146930.8575
2729,new york,14/09/21,166173.7927
2730,new york,15/09/21,162329.7524
2731,oakland,03/06/21,266010.8248
2732,oakland,04/06/21,300793.7613
2733,oakland,05/06/21,392632.3446
2734,oakland,06/06/21,478587.9554
2735,oakland,07/06/21,450440.0687
2736,oakland,08/06/21,405248.9736
2737,oakland,09/06/21,451139.5832
2738,oakland,10/06/21,423562.9315
2739,oakland,11/06/21,470346.5648
2740,oakland,12/06/21,519207.2231
2741,oakland,13/06/21,507705.1956
2742,oakland,14/06/21,439536.4026
2743,oakland,15/06/21,522388.5047
2744,oakland,16/06/21,480621.5021
2745,oakland,17/06/21,535245.602
2746,oakland,18/06/21,546799.6925
2747,oakland,19/06/21,500337.1233
2748,oakland,20/06/21,563968.7827
2749,oakland,21/06/21,446144.2651
2750,oakland,22/06/21,438895.1788
2751,oakland,23/06/21,383388.1132
2752,oakland,24/06/21,371110.6302
2753,oakland,25/06/21,326988.248
2754,oakland,26/06/21,275535.815
2755,oakland,27/06/21,276009.7127
2756,oakland,28/06/21,202314.2132
2757,oakland,29/06/21,142400.3228
2758,oakland,30/06/21,92659.79242
2759,oakland,01/07/21,163071.6949
2760,oakland,02/07/21,228919.3615
2761,oakland,03/07/21,271852.7636
2762,oakland,04/07/21,326165.5234
2763,oakland,05/07/21,322780.7522
2764,oakland,06/07/21,363255.7542
2765,oakland,07/07/21,447072.448
2766,oakland,08/07/21,517661.8054
2767,oakland,09/07/21,502952.2569
2768,oakland,10/07/21,551855.7012
2769,oakland,11/07/21,553247.9076
2770,oakland,12/07/21,433935.6892
2771,oakland,13/07/21,445589.3664
2772,oakland,14/07/21,518566.448
2773,oakland,15/07/21,596108.1072
2774,oakland,16/07/21,561634.5862
2775,oakland,17/07/21,599399.7717
2776,oakland,18/07/21,447808.9174
2777,oakland,19/07/21,530892.4222
2778,oakland,20/07/21,506542.2462
2779,oakland,21/07/21,466512.0701
2780,oakland,22/07/21,462650.8784
2781,oakland,23/07/21,460937.409
2782,oakland,24/07/21,451256.5759
2783,oakland,25/07/21,382538.8163
2784,oakland,26/07/21,299544.4307
2785,oakland,27/07/21,251243.3345
2786,oakland,28/07/21,219627.7319
2787,oakland,29/07/21,167966.4136
2788,oakland,30/07/21,108063.1297
2789,oakland,31/07/21,44856.0845
2790,oakland,01/08/21,181993.0682
2791,oakland,02/08/21,222308.7662
2792,oakland,03/08/21,276999.9743
2793,oakland,04/08/21,327657.7005
2794,oakland,05/08/21,362320.4162
2795,oakland,06/08/21,481653.2635
2796,oakland,07/08/21,550778.6279
2797,oakland,08/08/21,582713.9053
2798,oakland,09/08/21,560729.443
2799,oakland,10/08/21,530681.574
2800,oakland,11/08/21,503916.3818
2801,oakland,12/08/21,519446.35
2802,oakland,13/08/21,580063.0203
2803,oakland,14/08/21,621570.7015
2804,oakland,15/08/21,615365.0771
2805,oakland,16/08/21,629793.5994
2806,oakland,17/08/21,537250.8977
2807,oakland,18/08/21,570950.8569
2808,oakland,19/08/21,583237.8048
2809,oakland,20/08/21,608085.4985
2810,oakland,21/08/21,617399.5483
2811,oakland,22/08/21,624808.2306
2812,oakland,23/08/21,466743.7023
2813,oakland,24/08/21,441610.5289
2814,oakland,25/08/21,374897.9393
2815,oakland,26/08/21,341832.3293
2816,oakland,27/08/21,310198.6539
2817,oakland,28/08/21,271082.4215
2818,oakland,29/08/21,216756.4156
2819,oakland,30/08/21,110138.5942
2820,oakland,31/08/21,43660.43132
2821,oakland,01/09/21,156398.9653
2822,oakland,02/09/21,210644.1449
2823,oakland,03/09/21,286119.9218
2824,oakland,04/09/21,351968.1321
2825,oakland,05/09/21,410540.3767
2826,oakland,06/09/21,485929.064
2827,oakland,07/09/21,537024.1756
2828,oakland,08/09/21,424089.9751
2829,oakland,09/09/21,518135.5754
2830,oakland,10/09/21,480282.851
2831,oakland,11/09/21,557442.9954
2832,oakland,12/09/21,605444.6683
2833,oakland,13/09/21,497100.6486
2834,oakland,14/09/21,516672.3706
2835,oakland,15/09/21,498604.5577
2836,oklahoma city,03/06/21,168991.8014
2837,oklahoma city,04/06/21,180985.1552
2838,oklahoma city,05/06/21,222303.9948
2839,oklahoma city,06/06/21,247050.2372
2840,oklahoma city,07/06/21,280166.2494
2841,oklahoma city,08/06/21,252616.1864
2842,oklahoma city,09/06/21,270526.9984
2843,oklahoma city,10/06/21,257661.5893
2844,oklahoma city,11/06/21,283619.7111
2845,oklahoma city,12/06/21,290060.2002
2846,oklahoma city,13/06/21,286031.9335
2847,oklahoma city,14/06/21,297983.6979
2848,oklahoma city,15/06/21,341758.4836
2849,oklahoma city,16/06/21,313644.7996
2850,oklahoma city,17/06/21,344096.9665
2851,oklahoma city,18/06/21,340557.1791
2852,oklahoma city,19/06/21,280205.8618
2853,oklahoma city,20/06/21,318034.1077
2854,oklahoma city,21/06/21,289475.6341
2855,oklahoma city,22/06/21,280540.0339
2856,oklahoma city,23/06/21,232747.7694
2857,oklahoma city,24/06/21,224534.2541
2858,oklahoma city,25/06/21,205826.7961
2859,oklahoma city,26/06/21,155282.6739
2860,oklahoma city,27/06/21,160120.3362
2861,oklahoma city,28/06/21,119110.4591
2862,oklahoma city,29/06/21,84426.05064
2863,oklahoma city,30/06/21,57777.04544
2864,oklahoma city,01/07/21,90937.03597
2865,oklahoma city,02/07/21,136988.8448
2866,oklahoma city,03/07/21,157444.9286
2867,oklahoma city,04/07/21,185081.621
2868,oklahoma city,05/07/21,193136.798
2869,oklahoma city,06/07/21,226745.1614
2870,oklahoma city,07/07/21,286843.3611
2871,oklahoma city,08/07/21,316563.5786
2872,oklahoma city,09/07/21,312116.88
2873,oklahoma city,10/07/21,308689.8757
2874,oklahoma city,11/07/21,312743.8435
2875,oklahoma city,12/07/21,282685.5901
2876,oklahoma city,13/07/21,328267.2125
2877,oklahoma city,14/07/21,328061.5108
2878,oklahoma city,15/07/21,379980.8678
2879,oklahoma city,16/07/21,351730.7509
2880,oklahoma city,17/07/21,375145.3627
2881,oklahoma city,18/07/21,312374.4779
2882,oklahoma city,19/07/21,313154.3057
2883,oklahoma city,20/07/21,313271.5145
2884,oklahoma city,21/07/21,289112.5413
2885,oklahoma city,22/07/21,287765.6666
2886,oklahoma city,23/07/21,285531.9652
2887,oklahoma city,24/07/21,258416.3409
2888,oklahoma city,25/07/21,225859.9832
2889,oklahoma city,26/07/21,174208.4625
2890,oklahoma city,27/07/21,159155.7219
2891,oklahoma city,28/07/21,132061.354
2892,oklahoma city,29/07/21,107469.1765
2893,oklahoma city,30/07/21,62934.12803
2894,oklahoma city,31/07/21,25168.9711
2895,oklahoma city,01/08/21,98027.53026
2896,oklahoma city,02/08/21,129053.9955
2897,oklahoma city,03/08/21,163731.5291
2898,oklahoma city,04/08/21,202298.8506
2899,oklahoma city,05/08/21,216383.4845
2900,oklahoma city,06/08/21,296062.0977
2901,oklahoma city,07/08/21,329139.3594
2902,oklahoma city,08/08/21,315610.2098
2903,oklahoma city,09/08/21,347770.4425
2904,oklahoma city,10/08/21,350977.5748
2905,oklahoma city,11/08/21,321518.9825
2906,oklahoma city,12/08/21,364824.8952
2907,oklahoma city,13/08/21,393552.0066
2908,oklahoma city,14/08/21,388029.4658
2909,oklahoma city,15/08/21,365004.3608
2910,oklahoma city,16/08/21,379887.4997
2911,oklahoma city,17/08/21,346255.9871
2912,oklahoma city,18/08/21,373702.7864
2913,oklahoma city,19/08/21,354208.6025
2914,oklahoma city,20/08/21,386553.5882
2915,oklahoma city,21/08/21,370989.6466
2916,oklahoma city,22/08/21,344865.0017
